,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
6551,FDN50,16.85,Regular,0.026049158407360638,Canned,92.812,OUT027,1985,Medium,Tier 3,Supermarket Type3,13.76818266684646
6552,FDA07,7.55,Regular,0.030536364078062043,Fruits and Vegetables,123.4072,OUT045,2002,Medium,Tier 2,Supermarket Type1,12.77037092149003
6553,FDT49,7.0,Low Fat,0.14034646629037326,Canned,104.728,OUT027,1985,Medium,Tier 3,Supermarket Type3,13.481261611206893
6554,FDA09,13.35,Regular,0.1394128623233717,Snack Foods,179.466,OUT049,1999,Medium,Tier 1,Supermarket Type1,15.570729136001486
6555,FDV43,16.0,Low Fat,0.07444895794003172,Fruits and Vegetables,44.5086,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.936748279807935
6556,FDK58,11.35,Regular,0.07581098099633773,Snack Foods,103.0016,OUT019,1985,Small,Tier 1,Grocery Store,5.871365610919577
6557,FDL22,16.85,Low Fat,0.03571446864818049,Snack Foods,90.7488,OUT013,1987,High,Tier 3,Supermarket Type1,13.130287514342044
6558,FDP56,8.185,Low Fat,0.04568732772834284,Fruits and Vegetables,49.9692,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.426304772374557
6559,DRL47,19.7,Low Fat,0.0,Hard Drinks,125.9362,OUT049,1999,Medium,Tier 1,Supermarket Type1,11.78283101133605
6560,NCT17,10.8,Low Fat,0.04101319032117304,Health and Hygiene,189.7214,OUT046,1997,Small,Tier 1,Supermarket Type1,18.009319659427707
6561,FDR12,12.6,Regular,0.031220649733965083,Baking Goods,172.5764,OUT017,2007,Medium,Tier 2,Supermarket Type1,10.101167724347054
6562,FDD39,16.7,Low Fat,0.06807041415397978,Dairy,216.885,OUT018,2009,Medium,Tier 3,Supermarket Type2,18.444846693968746
6563,FDG04,13.1,Low Fat,0.0060689555769884215,Frozen Foods,185.0898,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.3220614487738
6564,FDV19,14.85,Regular,0.0348423584781415,Fruits and Vegetables,162.2578,OUT017,2007,Medium,Tier 2,Supermarket Type1,15.453596074006995
6565,FDS55,7.02,Low Fat,0.13287567593931845,Fruits and Vegetables,150.3734,OUT019,1985,Small,Tier 1,Grocery Store,6.671541878421952
6566,FDM50,13.0,Regular,0.029621064380887078,Canned,58.022,OUT013,1987,High,Tier 3,Supermarket Type1,9.65070824443799
6567,DRF13,12.1,Low Fat,0.029346510777267163,Soft Drinks,146.9444,OUT046,1997,Small,Tier 1,Supermarket Type1,11.687752054960445
6568,FDJ48,11.3,Low Fat,0.054855403835931835,Baking Goods,245.4118,OUT013,1987,High,Tier 3,Supermarket Type1,18.82321581160296
6569,FDM20,10.0,Low Fat,0.03792526673247405,Fruits and Vegetables,245.4144,OUT013,1987,High,Tier 3,Supermarket Type1,19.224860735495618
6570,FDP24,20.6,Low Fat,0.07989415479394991,Baking Goods,121.0756,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.926538235499203
6571,FDC16,11.5,Regular,0.020357297947772204,Dairy,86.054,OUT035,2004,Small,Tier 2,Supermarket Type1,11.146427834090717
6572,NCB42,11.8,Low Fat,0.008572750742080337,Health and Hygiene,114.8492,OUT017,2007,Medium,Tier 2,Supermarket Type1,11.160699844345505
6573,FDN01,8.895,Low Fat,0.11438233092031559,Breakfast,177.037,OUT010,1998,Medium,Tier 3,Grocery Store,5.608713051959165
6574,FDT34,9.3,Low Fat,0.16101608349020902,Snack Foods,104.0964,OUT045,2002,Medium,Tier 2,Supermarket Type1,12.138078253942219
6575,FDA52,16.2,Regular,0.1202691764235154,Frozen Foods,177.037,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.615790365254128
6576,NCC18,19.1,Low Fat,0.1859385302933787,Household,171.8422,OUT010,1998,Medium,Tier 3,Grocery Store,10.114201503610257
6577,NCR41,17.85,Low Fat,0.01796363149712761,Health and Hygiene,94.9094,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.13250541568561
6578,FDX23,6.445,Low Fat,0.02942259005246401,Baking Goods,94.1436,OUT017,2007,Medium,Tier 2,Supermarket Type1,11.235035906931554
6579,FDP39,12.65,Low Fat,0.10993288681847665,Meat,53.5324,OUT010,1998,Medium,Tier 3,Grocery Store,7.461786067853357
6580,NCH07,13.15,Low Fat,0.08860548988291016,Household,157.8604,OUT035,2004,Small,Tier 2,Supermarket Type1,15.60908084051786
6581,FDW47,15.0,Low Fat,0.07806879309305088,Breads,121.7414,OUT019,1985,Small,Tier 1,Grocery Store,7.1499890785038644
6582,DRD13,15.0,Low Fat,0.04790423184725779,Soft Drinks,61.9168,OUT035,2004,Small,Tier 2,Supermarket Type1,9.153743876860943
6583,FDR48,11.65,Low Fat,0.12345120165364444,Baking Goods,151.9024,OUT013,1987,High,Tier 3,Supermarket Type1,11.863798841276525
6584,FDE17,20.1,Regular,0.0,Frozen Foods,152.2366,OUT010,1998,Medium,Tier 3,Grocery Store,5.326679288449347
6585,FDP60,17.35,Low Fat,0.0,Baking Goods,102.9016,OUT046,1997,Small,Tier 1,Supermarket Type1,12.435034463258141
6586,FDD57,18.1,Low Fat,0.022276323029637463,Fruits and Vegetables,95.0094,OUT017,2007,Medium,Tier 2,Supermarket Type1,11.966967487862103
6587,FDW13,8.5,Low Fat,0.15172398148943814,Canned,51.3324,OUT010,1998,Medium,Tier 3,Grocery Store,6.779482561602146
6588,FDN24,14.1,Low Fat,0.10750563923421393,Baking Goods,56.1956,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.09257951679161
6589,FDJ34,11.8,Regular,0.0900102353323801,Snack Foods,126.2704,OUT017,2007,Medium,Tier 2,Supermarket Type1,12.60493298069093
6590,FDD46,6.035,Low Fat,0.1320264132109117,Snack Foods,155.0998,OUT013,1987,High,Tier 3,Supermarket Type1,15.454525334145977
6591,FDF46,7.07,Low Fat,0.15186762163211712,Snack Foods,113.2834,OUT019,1985,Small,Tier 1,Grocery Store,8.319935627275612
6592,NCE43,12.5,Low Fat,0.1596848949127846,Household,168.4448,OUT010,1998,Medium,Tier 3,Grocery Store,5.5444855000517075
6593,FDN27,20.85,Low Fat,0.03879275236035406,Meat,116.8808,OUT035,2004,Small,Tier 2,Supermarket Type1,9.360912079040887
6594,FDW52,14.0,Regular,0.036891923819421565,Frozen Foods,162.6526,OUT049,1999,Medium,Tier 1,Supermarket Type1,16.23072915577621
6595,DRH03,17.25,Low Fat,0.03446356778170554,Dairy,92.412,OUT046,1997,Small,Tier 1,Supermarket Type1,10.927813824521202
6596,NCM29,11.5,Low Fat,0.01752356947061605,Health and Hygiene,129.2626,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.946787065949081
6597,FDR58,6.675,Low Fat,0.04112912079215295,Snack Foods,93.2462,OUT049,1999,Medium,Tier 1,Supermarket Type1,11.397935401223378
6598,FDY50,5.8,Low Fat,0.12306312563683856,Dairy,90.3172,OUT046,1997,Small,Tier 1,Supermarket Type1,11.019958256457194
6599,FDE16,8.895,Low Fat,0.02614787123644918,Frozen Foods,208.4954,OUT017,2007,Medium,Tier 2,Supermarket Type1,18.421986556015952
6600,NCE31,7.67,Low Fat,0.16985328409250852,Household,32.9216,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.380411650555466
6601,FDE53,10.895,Low Fat,0.026578319380892064,Frozen Foods,106.128,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.836938543088868
6602,DRK11,8.21,Low Fat,0.0,Hard Drinks,148.2392,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.425203293182399
6603,DRH13,8.575,Low Fat,0.02358573583801244,Soft Drinks,107.128,OUT013,1987,High,Tier 3,Supermarket Type1,9.860571675988078
6604,FDA11,7.75,Low Fat,0.04249894828697671,Baking Goods,93.1436,OUT018,2009,Medium,Tier 3,Supermarket Type2,11.235035906931554
6605,DRL35,15.7,Low Fat,0.030097440644975722,Hard Drinks,41.877,OUT027,1985,Medium,Tier 3,Supermarket Type3,10.401041562350478
6606,DRF36,16.1,Low Fat,0.02319209615894884,Soft Drinks,190.6846,OUT027,1985,Medium,Tier 3,Supermarket Type3,21.219341255052946
6607,FDI07,12.35,Regular,0.03338818602608245,Meat,197.2426,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.368028024256564
6608,FDI32,17.7,Low Fat,0.16061119823511644,Fruits and Vegetables,117.1834,OUT013,1987,High,Tier 3,Supermarket Type1,8.84125088937213
6609,DRL60,8.52,Low Fat,0.026807047791002507,Soft Drinks,151.0682,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.230761750534748
6610,NCY17,18.2,Low Fat,0.1510590198536726,Health and Hygiene,43.3086,OUT035,2004,Small,Tier 2,Supermarket Type1,9.119181052707285
6611,DRH36,16.2,Low Fat,0.05680007142075009,Soft Drinks,73.0696,OUT019,1985,Small,Tier 1,Grocery Store,6.0705450920768325
6612,FDX02,16.0,Low Fat,0.055481348184484365,Dairy,225.9404,OUT035,2004,Small,Tier 2,Supermarket Type1,11.05275594465623
6613,FDG46,8.63,Regular,0.03242926395848731,Snack Foods,115.0518,OUT049,1999,Medium,Tier 1,Supermarket Type1,11.096185687239672
6614,FDM60,10.8,Regular,0.0,Baking Goods,40.7138,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.405559493980762
6615,FDJ22,18.75,Low Fat,0.0516673268786763,Snack Foods,192.5504,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.824575182855142
6616,FDU59,5.78,Low Fat,0.09194636123232929,Breads,161.9552,OUT013,1987,High,Tier 3,Supermarket Type1,12.829970461229447
6617,FDL38,13.8,Regular,0.014655074881137542,Canned,90.7172,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.019958256457194
6618,FDZ23,17.75,Regular,0.06526946580741588,Baking Goods,184.724,OUT013,1987,High,Tier 3,Supermarket Type1,11.882690272614024
6619,FDX52,11.5,Regular,0.041308596430340294,Frozen Foods,194.682,OUT018,2009,Medium,Tier 3,Supermarket Type2,13.23247284992527
6620,NCB42,11.8,Low Fat,0.00854195242498627,Health and Hygiene,117.6492,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.502620661056007
6621,NCU18,15.1,Low Fat,0.05463581548468023,Household,140.5496,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.893481407723376
6622,FDI32,17.7,Low Fat,0.1859385302933787,Fruits and Vegetables,116.6834,OUT019,1985,Small,Tier 1,Grocery Store,7.723544060787923
6623,DRZ11,8.85,Regular,0.10667372132570009,Soft Drinks,122.0388,OUT013,1987,High,Tier 3,Supermarket Type1,11.720155192919092
6624,NCL54,12.6,Low Fat,0.07993984453715156,Household,174.5054,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.797389760458369
6625,FDS19,13.8,Regular,0.06221877260024495,Fruits and Vegetables,75.8012,OUT035,2004,Small,Tier 2,Supermarket Type1,10.441910514846526
6626,DRB13,6.115,Regular,0.007030519875530277,Soft Drinks,188.653,OUT049,1999,Medium,Tier 1,Supermarket Type1,15.333716069001373
6627,DRI51,17.25,Low Fat,0.06831621540685336,Dairy,170.3764,OUT010,1998,Medium,Tier 3,Grocery Store,7.003758525782775
6628,FDS57,15.5,Low Fat,0.09798056116019206,Snack Foods,142.047,OUT027,1985,Medium,Tier 3,Supermarket Type3,13.95870997622329
6629,FDT39,6.26,Regular,0.00983936132994165,Meat,150.7366,OUT045,2002,Medium,Tier 2,Supermarket Type1,13.422390723112752
6630,FDH48,13.5,Low Fat,0.09642929971960035,Baking Goods,86.254,OUT010,1998,Medium,Tier 3,Grocery Store,5.573213917045359
6631,NCB18,19.6,Low Fat,0.06682928782690165,Household,90.1514,OUT010,1998,Medium,Tier 3,Grocery Store,7.621757826127826
6632,FDR25,17.0,Regular,0.13001572276813378,Canned,263.7884,OUT027,1985,Medium,Tier 3,Supermarket Type3,10.983285911195676
6633,FDV21,11.5,Low Fat,0.1579012903431729,Snack Foods,126.3704,OUT035,2004,Small,Tier 2,Supermarket Type1,15.714037238101781
6634,DRH23,14.65,Low Fat,0.0,Hard Drinks,54.9614,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.206172231768356
6635,FDS52,8.89,Low Fat,0.0054817636417668885,Frozen Foods,102.8016,OUT018,2009,Medium,Tier 3,Supermarket Type2,10.039893968817207
6636,NCC31,8.02,Low Fat,0.032717963144371816,Household,154.2972,OUT010,1998,Medium,Tier 3,Grocery Store,10.29325099079222
6637,FDU03,18.7,Regular,0.08809871595563011,Meat,183.3292,OUT017,2007,Medium,Tier 2,Supermarket Type1,12.613308353906532
6638,FDG50,7.405,Low Fat,0.015179738585343787,Canned,89.7146,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.179721855747232
6639,FDY31,5.98,Low Fat,0.04260593738753731,Fruits and Vegetables,148.4418,OUT013,1987,High,Tier 3,Supermarket Type1,13.3030742700183
6640,FDX39,14.3,Regular,0.048252493936408854,Meat,209.7586,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.63838428717017
6641,FDE46,18.6,Low Fat,0.027236396865029502,Snack Foods,149.5366,OUT019,1985,Small,Tier 1,Grocery Store,8.455576305981712
6642,NCN29,15.2,Low Fat,0.012067924791428023,Health and Hygiene,48.7034,OUT045,2002,Medium,Tier 2,Supermarket Type1,8.795588353445911
6643,DRF13,12.1,Low Fat,0.029510080666318217,Soft Drinks,146.3444,OUT017,2007,Medium,Tier 2,Supermarket Type1,15.568898147139826
6644,FDT46,11.35,Low Fat,0.05253487256028648,Snack Foods,52.1008,OUT019,1985,Small,Tier 1,Grocery Store,3.6987285624132236
6645,FDS58,9.285,Regular,0.0,Snack Foods,161.5578,OUT046,1997,Small,Tier 1,Supermarket Type1,16.69499437628498
6646,FDX52,11.5,Regular,0.0709625975023389,Frozen Foods,192.282,OUT019,1985,Small,Tier 1,Grocery Store,7.282110445571098
6647,FDP27,8.155,Low Fat,0.18226812286638774,Meat,188.453,OUT010,1998,Medium,Tier 3,Grocery Store,7.240016381229279
6648,FDX44,9.3,Low Fat,0.04213314674438317,Fruits and Vegetables,89.4172,OUT049,1999,Medium,Tier 1,Supermarket Type1,10.506643112870602
6649,DRO35,13.85,Low Fat,0.033986226523998526,Hard Drinks,117.4492,OUT046,1997,Small,Tier 1,Supermarket Type1,14.803021053603706
6650,FDC59,16.7,Regular,0.05329399904258118,Starchy Foods,65.7168,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.280667541828244
6651,FDB12,11.15,Regular,0.10027183586048316,Baking Goods,105.8648,OUT049,1999,Medium,Tier 1,Supermarket Type1,12.543170625459062
6652,FDU26,16.7,Regular,0.041728045052476605,Dairy,117.2782,OUT035,2004,Small,Tier 2,Supermarket Type1,8.942302506396132
6653,NCF30,17.0,Low Fat,0.11934477018059123,Household,124.5362,OUT018,2009,Medium,Tier 3,Supermarket Type2,10.423559140443865
6654,FDX20,7.365,Low Fat,0.04164549694903364,Fruits and Vegetables,228.372,OUT013,1987,High,Tier 3,Supermarket Type1,16.543125630491375
6655,FDN02,16.5,Low Fat,0.07121659930385411,Canned,207.2638,OUT035,2004,Small,Tier 2,Supermarket Type1,17.526391526207945
6656,DRC27,13.8,Low Fat,0.09280852691480293,Dairy,245.7802,OUT010,1998,Medium,Tier 3,Grocery Store,6.263110187117169
6657,FDZ38,17.6,Low Fat,0.013911535309266447,Dairy,171.3422,OUT019,1985,Small,Tier 1,Grocery Store,9.517828018259923
6658,DRH25,18.7,Low Fat,0.024132201931111076,Soft Drinks,52.9324,OUT010,1998,Medium,Tier 3,Grocery Store,3.7308930339266784
6659,FDK21,7.905,Low Fat,0.009962527808487892,Snack Foods,250.4408,OUT046,1997,Small,Tier 1,Supermarket Type1,14.42904630942713
6660,FDT01,13.65,Regular,0.1692819460590678,Canned,211.4902,OUT049,1999,Medium,Tier 1,Supermarket Type1,15.920719530537317
6661,FDZ09,17.6,Low Fat,0.0998833659207385,Snack Foods,163.8868,OUT049,1999,Medium,Tier 1,Supermarket Type1,14.599707881814034
6662,DRL37,15.5,Low Fat,0.0522029947846446,Soft Drinks,44.177,OUT018,2009,Medium,Tier 3,Supermarket Type2,5.573213917045359
6663,FDN49,17.25,Regular,0.1184357807941375,Breakfast,41.748,OUT018,2009,Medium,Tier 3,Supermarket Type2,5.845500228794393
6664,FDC22,6.89,Regular,0.1281337923790163,Snack Foods,194.882,OUT045,2002,Medium,Tier 2,Supermarket Type1,16.437024717953392
6665,FDT33,7.81,Regular,0.03355964256475568,Snack Foods,165.1158,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.250018159073456
6666,NCB43,20.2,Low Fat,0.09560042586068095,Household,188.6898,OUT018,2009,Medium,Tier 3,Supermarket Type2,14.989053346662017
6667,DRI25,19.6,Low Fat,0.03318065579267353,Soft Drinks,56.6614,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.471068418864673
6668,FDD21,10.3,Regular,0.030111299101604903,Fruits and Vegetables,113.1176,OUT046,1997,Small,Tier 1,Supermarket Type1,16.745008210287864
6669,FDS23,4.635,Low Fat,0.13178452899630214,Breads,126.4994,OUT035,2004,Small,Tier 2,Supermarket Type1,11.86537542585871
6670,FDS13,6.465,Low Fat,0.1859385302933787,Canned,265.2884,OUT010,1998,Medium,Tier 3,Grocery Store,6.4230645656399235
6671,DRI03,6.03,Low Fat,0.038981488387472465,Dairy,176.9028,OUT019,1985,Small,Tier 1,Grocery Store,8.9144620319842
6672,FDU58,6.61,Regular,0.0,Snack Foods,186.4898,OUT045,2002,Medium,Tier 2,Supermarket Type1,14.41197049902541
6673,FDL09,19.6,Regular,0.11992833197292055,Snack Foods,167.4816,OUT027,1985,Medium,Tier 3,Supermarket Type3,10.022249127586015
6674,FDS12,9.1,Low Fat,0.1859385302933787,Baking Goods,126.8362,OUT010,1998,Medium,Tier 3,Grocery Store,5.0111245637930075
6675,FDP03,5.15,Regular,0.059330768678756016,Meat,122.5388,OUT013,1987,High,Tier 3,Supermarket Type1,7.188848477929286
6676,FDI21,5.59,Regular,0.05479942188281311,Snack Foods,63.9168,OUT027,1985,Medium,Tier 3,Supermarket Type3,11.691000457588785
6677,FDW45,18.0,Low Fat,0.038269289539493774,Snack Foods,147.7418,OUT046,1997,Small,Tier 1,Supermarket Type1,16.03115077081658
6678,NCA18,10.1,Low Fat,0.08971488438465083,Household,115.9492,OUT010,1998,Medium,Tier 3,Grocery Store,6.14196982212974
6679,FDN32,17.5,Low Fat,0.015366346636482784,Fruits and Vegetables,185.6266,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.076378588584294
6680,FDR15,9.3,Regular,0.03273440128724593,Meat,153.8314,OUT027,1985,Medium,Tier 3,Supermarket Type3,15.498999033522134
6681,DRK11,8.21,Low Fat,0.01072345567751347,Hard Drinks,149.9392,OUT049,1999,Medium,Tier 1,Supermarket Type1,12.469385561705579
6682,DRG49,7.81,Low Fat,0.06553497544953207,Soft Drinks,242.6486,OUT018,2009,Medium,Tier 3,Supermarket Type2,13.004214412693191
6683,FDD29,12.15,Low Fat,0.018243093227395712,Frozen Foods,252.1698,OUT046,1997,Small,Tier 1,Supermarket Type1,13.167513086287105
6684,FDE33,19.35,Regular,0.07980867352044954,Fruits and Vegetables,80.3644,OUT010,1998,Medium,Tier 3,Grocery Store,5.39616554489064
6685,FDJ58,15.6,Regular,0.16232634325423476,Snack Foods,173.6764,OUT010,1998,Medium,Tier 3,Grocery Store,8.017302135867869
6686,FDM46,7.365,Low Fat,0.14860667045383613,Snack Foods,93.512,OUT049,1999,Medium,Tier 1,Supermarket Type1,11.882690272614024
6687,FDD23,9.5,Regular,0.04752872508005427,Starchy Foods,187.7898,OUT035,2004,Small,Tier 2,Supermarket Type1,12.71981901500067
6688,DRM35,9.695,Low Fat,0.06775530268115108,Hard Drinks,179.4344,OUT027,1985,Medium,Tier 3,Supermarket Type3,18.05777240129317
6689,DRC25,5.73,Low Fat,0.044549452668566074,Soft Drinks,85.3882,OUT018,2009,Medium,Tier 3,Supermarket Type2,10.881153077581857
6690,FDL36,15.1,Low Fat,0.07343052266519765,Baking Goods,89.783,OUT049,1999,Medium,Tier 1,Supermarket Type1,13.09802623566009
6691,FDD41,6.765,Regular,0.08359407532646956,Frozen Foods,105.5306,OUT013,1987,High,Tier 3,Supermarket Type1,11.617470207649982
6692,FDV19,14.85,Regular,0.03470268761390441,Fruits and Vegetables,160.9578,OUT049,1999,Medium,Tier 1,Supermarket Type1,16.884726464084387
6693,FDR44,6.11,Regular,0.09810708390985085,Fruits and Vegetables,131.2968,OUT049,1999,Medium,Tier 1,Supermarket Type1,12.509224124900616
6694,FDX50,20.1,Low Fat,0.07236654238755087,Dairy,110.4228,OUT017,2007,Medium,Tier 2,Supermarket Type1,10.339129133867743
6695,DRC25,5.73,Low Fat,0.044460682618006626,Soft Drinks,85.2882,OUT045,2002,Medium,Tier 2,Supermarket Type1,12.726673844423548
6696,FDA15,9.3,Low Fat,0.015819017955967764,Dairy,249.5092,OUT027,1985,Medium,Tier 3,Supermarket Type3,18.637868661610494
6697,FDX22,6.785,Regular,0.022714864965490612,Snack Foods,208.7928,OUT046,1997,Small,Tier 1,Supermarket Type1,18.06049440501262
6698,FDJ50,8.645,Low Fat,0.02139917664254579,Canned,51.9982,OUT045,2002,Medium,Tier 2,Supermarket Type1,9.997885552942876
6699,FDT13,14.85,Low Fat,0.03199907090624698,Canned,188.8214,OUT019,1985,Small,Tier 1,Grocery Store,9.100461273562738
6700,FDN12,15.6,Low Fat,0.07792024391697967,Baking Goods,112.3544,OUT013,1987,High,Tier 3,Supermarket Type1,13.702305186898625
6701,FDD58,7.76,Low Fat,0.057771245631292135,Snack Foods,98.77,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.909197410576422
6702,FDM04,9.195,Regular,0.0460066728970528,Frozen Foods,51.1666,OUT013,1987,High,Tier 3,Supermarket Type1,10.564625761709156
6703,FDA23,9.8,Low Fat,0.0461776134765092,Baking Goods,102.8016,OUT049,1999,Medium,Tier 1,Supermarket Type1,12.435034463258141
6704,FDW28,18.25,Low Fat,0.13860787321519039,Frozen Foods,197.2452,OUT010,1998,Medium,Tier 3,Grocery Store,5.8062675015298275
6705,FDA45,21.25,Low Fat,0.1449766966610805,Snack Foods,177.337,OUT018,2009,Medium,Tier 3,Supermarket Type2,14.133071273966937
6706,NCO26,7.235,Low Fat,0.0741900694265057,Household,117.3492,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.462485442967052
6707,FDV26,20.25,Regular,0.07338618672928304,Dairy,197.0794,OUT035,2004,Small,Tier 2,Supermarket Type1,16.729163189271
6708,FDC50,15.85,Low Fat,0.12736974925369368,Canned,93.8094,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.792886159942817
6709,NCV05,10.1,Low Fat,0.02961921206731957,Health and Hygiene,154.3656,OUT027,1985,Medium,Tier 3,Supermarket Type3,13.520225011719113
6710,FDW48,18.0,Low Fat,0.008539053291081006,Baking Goods,80.2618,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.637864412738722
6711,FDS55,7.02,Low Fat,0.07797592874121458,Fruits and Vegetables,148.4734,OUT013,1987,High,Tier 3,Supermarket Type1,15.274018016041236
6712,FDX32,15.1,Regular,0.09536541646057085,Fruits and Vegetables,144.0786,OUT045,2002,Medium,Tier 2,Supermarket Type1,13.751772421656758
6713,FDC53,8.68,Low Fat,0.008795231309214592,Frozen Foods,100.0384,OUT035,2004,Small,Tier 2,Supermarket Type1,13.135434628751767
6714,FDG35,21.2,Regular,0.007044789099464674,Starchy Foods,175.7738,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.41058712532223
6715,NCC30,16.6,Low Fat,0.045128155765372456,Household,176.6344,OUT010,1998,Medium,Tier 3,Grocery Store,7.093101810271056
